SEGMENT_ID,L_F_ADD,L_T_ADD,R_F_ADD,R_T_ADD,STREET_ID,PRE_DIR,ST_NAME,ST_TYPE,SUF_DIR,ALTERNATE_NAME,CFCC,SPEEDLIMIT,ONEWAY,F_ZLEV,T_ZLEV,FT_COST,TF_COST,FT_DIR,TF_DIR,SHIELD,HWY_NUM,MUN_L,MUN_R,NBHD_L,NBHD_R,STATE00_L,STATE00_R,COUNTY00_L,COUNTY00_R,MCD00_L,MCD00_R,Shape_Length,shape_wkt,coordinates,segment_length_m,traffic_weight
755,246.0,252.0,247.0,253.0,393,,Berkeley,ST,,,A31,25,FT,0,0,0.06718379,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000424311072488,"MULTILINESTRING ((-71.073444097999982 42.352052619000062, -71.073629972999981 42.352434051000046))","[(-71.07344409799998, 42.35205261900006), (-71.07362997299998, 42.352434051000046)]",47.09852904619741,0.2391304347826087
756,,,,,393,,Berkeley,ST,,,A31,25,FT,0,0,0.06172027,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00039141756093,"MULTILINESTRING ((-71.073835513999938 42.352858366000078, -71.073902825999937 42.35298182300005, -71.073933146999934 42.353043035000042, -71.074014149999982 42.35320656500005))","[(-71.07383551399994, 42.35285836600008), (-71.07390282599994, 42.35298182300005), (-71.07393314699993, 42.35304303500004), (-71.07401414999998, 42.35320656500005)]",43.44734926321964,0.0
757,280.0,288.0,281.0,297.0,393,,Berkeley,ST,,,A31,25,FT,0,0,0.07482667,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000473146513182,"MULTILINESTRING ((-71.074014149999982 42.35320656500005, -71.074224022999942 42.353630618000068))","[(-71.07401414999998, 42.35320656500005), (-71.07422402299994, 42.35363061800007)]",52.519262963182435,0.2
758,290.0,298.0,299.0,299.0,393,,Berkeley,ST,,,A31,25,FT,0,0,0.06778567,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000427602643298,"MULTILINESTRING ((-71.074224022999942 42.353630618000068, -71.074408954999967 42.35401616200005))","[(-71.07422402299994, 42.35363061800007), (-71.07440895499997, 42.35401616200005)]",47.46389340610072,0.17777777777777778
759,300.0,304.0,301.0,301.0,393,,Berkeley,ST,,,A31,25,FT,0,0,0.06925388,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000437933915722,"MULTILINESTRING ((-71.074408954999967 42.35401616200005, -71.074603321999973 42.354408600000056))","[(-71.07440895499997, 42.35401616200005), (-71.07460332199997, 42.354408600000056)]",48.61066464517287,0.1956521739130435
797,16.0,2.0,17.0,1.0,472,,Bond,ST,,,A41,20,FT,0,0,-1.0,0.121,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000703495328014,"MULTILINESTRING ((-71.069560601999967 42.343270761000042, -71.069021631999988 42.34372288600008))","[(-71.06956060199997, 42.34327076100004), (-71.06902163199999, 42.34372288600008)]",78.08798140954146,0.35294117647058826
834,2.0,48.0,1.0,49.0,447,,Blandford,MALL,,,A41,20,,0,0,0.182,0.182,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000848581210492,"MULTILINESTRING ((-71.100600843999985 42.34918241400004, -71.100779946999978 42.348352949000059))","[(-71.10060084399998, 42.34918241400004), (-71.10077994699998, 42.34835294900006)]",94.1925143646361,0.3626373626373626
906,1.0,15.0,2.0,14.0,480,,Bosworth,ST,,,A41,20,,0,0,0.12727789,0.12727789,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000769501926441,"MULTILINESTRING ((-71.061063290999982 42.35737285700003, -71.060373159999983 42.357032486000037))","[(-71.06106329099998, 42.35737285700003), (-71.06037315999998, 42.35703248600004)]",85.4147138349016,0.26153846153846155
972,2.0,6.0,1.0,7.0,4709,,Boylston,SQ,,,A41,15,,0,0,0.263,0.263,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001110089033337,"MULTILINESTRING ((-71.063509558999954 42.352311521000047, -71.063517416999957 42.351999379000063, -71.062726165999948 42.351896990000057))","[(-71.06350955899995, 42.35231152100005), (-71.06351741699996, 42.35199937900006), (-71.06272616599995, 42.35189699000006)]",123.21988270038143,0.3747276688453159
973,23.0,23.0,24.0,24.0,504,,Boylston,ST,,,A31,25,FT,0,0,0.02196608,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000178776841673,"MULTILINESTRING ((-71.063509558999954 42.352311521000047, -71.063330785999938 42.352310349000049))","[(-71.06350955899995, 42.35231152100005), (-71.06333078599994, 42.35231034900005)]",19.844229425747972,0.0
974,47.0,25.0,52.0,26.0,504,,Boylston,ST,,,A31,25,FT,0,0,0.04805138,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000390949810602,"MULTILINESTRING ((-71.063900341999954 42.352318374000049, -71.063779809999971 42.352312040000072, -71.063509558999954 42.352311521000047))","[(-71.06390034199995, 42.35231837400005), (-71.06377980999997, 42.35231204000007), (-71.06350955899995, 42.35231152100005)]",43.3954289768304,0.30303030303030304
975,443.0,351.0,426.0,324.0,504,,Boylston,ST,,,A31,25,FT,0,0,0.31003094,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002455703771036,"MULTILINESTRING ((-71.073051819999932 42.351251257000058, -71.072331876999954 42.351444101000027, -71.070681396999987 42.351892785000075))","[(-71.07305181999993, 42.35125125700006), (-71.07233187699995, 42.35144410100003), (-71.07068139699999, 42.351892785000075)]",272.58311858494864,0.28365384615384615
976,519.0,445.0,500.0,428.0,504,,Boylston,ST,,,A31,25,FT,0,0,0.2815693,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002230660400313,"MULTILINESTRING ((-71.07520556999998 42.350670628000046, -71.075148827999953 42.35068482500003, -71.074711745999934 42.350800520000064, -71.073051819999932 42.351251257000058))","[(-71.07520556999998, 42.350670628000046), (-71.07514882799995, 42.35068482500003), (-71.07471174599993, 42.350800520000064), (-71.07305181999993, 42.35125125700006)]",247.6033044347507,0.0
977,607.0,521.0,638.0,502.0,504,,Boylston,ST,,,A31,25,FT,0,0,0.27684044,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002192305940058,"MULTILINESTRING ((-71.077321104999953 42.350095990000057, -71.077085313999987 42.350158237000073, -71.075524128999973 42.350575761000073, -71.07520556999998 42.350670628000046))","[(-71.07732110499995, 42.35009599000006), (-71.07708531399999, 42.35015823700007), (-71.07552412899997, 42.35057576100007), (-71.07520556999998, 42.350670628000046)]",243.34595934638875,0.0
978,699.0,609.0,700.0,640.0,504,,Boylston,ST,,,A31,25,FT,0,0,0.28475117,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002255616108333,"MULTILINESTRING ((-71.079498660999946 42.349507831000039, -71.077818650999973 42.349961300000075, -71.077501799999936 42.350044444000048, -71.07734751299995 42.350088541000048, -71.077321104999953 42.350095990000057))","[(-71.07949866099995, 42.34950783100004), (-71.07781865099997, 42.349961300000075), (-71.07750179999994, 42.35004444400005), (-71.07734751299995, 42.35008854100005), (-71.07732110499995, 42.35009599000006)]",250.3733880249431,0.0
979,939.0,893.0,938.0,882.0,504,,Boylston,ST,,,A31,25,FT,0,0,0.19797356,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001568260818189,"MULTILINESTRING ((-71.085267862999956 42.347953663000055, -71.084850781999933 42.348057120000078, -71.083753783999953 42.348361864000026))","[(-71.08526786299996, 42.347953663000055), (-71.08485078199993, 42.34805712000008), (-71.08375378399995, 42.348361864000026)]",174.0769508189915,0.24060150375939848
980,1132.0,1134.0,1093.0,1095.0,504,,Boylston,ST,,,A31,25,,0,0,0.02105777,0.02105777,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000165590020175,"MULTILINESTRING ((-71.089093386999934 42.346922584000026, -71.089251613999977 42.346873755000047))","[(-71.08909338699993, 42.346922584000026), (-71.08925161399998, 42.34687375500005)]",18.38049223939947,0.0
981,1250.0,1302.0,1249.0,1299.0,504,,Boylston,ST,,,A31,25,,0,0,0.328,0.328,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.002545941062138,"MULTILINESTRING ((-71.095360588999938 42.345222205000027, -71.096058848999974 42.34504094700003, -71.097819391999963 42.344561959000032))","[(-71.09536058899994, 42.34522220500003), (-71.09605884899997, 42.34504094700003), (-71.09781939199996, 42.34456195900003)]",282.59945789734587,0.18604651162790697
989,2.0,30.0,1.0,29.0,515,,Bradford,ST,,,A41,20,FT,0,0,0.177,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001085745798124,"MULTILINESTRING ((-71.069499980999979 42.34225864800004, -71.068561299999942 42.342804287000035))","[(-71.06949998099998, 42.34225864800004), (-71.06856129999994, 42.342804287000035)]",120.51778359181584,0.22448979591836735
1013,2.0,66.0,1.0,65.0,533,,Branch,ST,,,A41,20,FT,0,0,-1.0,0.301,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001944070360111,"MULTILINESTRING ((-71.069705121999959 42.356695413000068, -71.069297042999949 42.356789242000048, -71.068745233999948 42.356901740000069, -71.067804111999976 42.357101956000065))","[(-71.06970512199996, 42.35669541300007), (-71.06929704299995, 42.35678924200005), (-71.06874523399995, 42.35690174000007), (-71.06780411199998, 42.357101956000065)]",215.7918099722656,0.0
1071,2.0,2.0,1.0,1.0,1833,,Briggs,PL,,,A74,5,,0,0,0.20595424,0.20595424,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000285916942234,"MULTILINESTRING ((-71.06805781099996 42.34361842800007, -71.06784737199996 42.343424872000071))","[(-71.06805781099996, 42.34361842800007), (-71.06784737199996, 42.34342487200007)]",31.736780588023162,0.2
1079,44.0,48.0,45.0,47.0,560,,Brimmer,ST,,,A41,20,FT,0,0,-1.0,0.02,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,8.9434165302e-05,"MULTILINESTRING ((-71.07189322399995 42.357157037000036, -71.07186023099996 42.357073911000043))","[(-71.07189322399995, 42.357157037000036), (-71.07186023099996, 42.35707391100004)]",9.927192348466622,0.0
1080,50.0,58.0,49.0,57.0,560,,Brimmer,ST,,,A41,20,FT,0,0,0.096,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000493125129809,"MULTILINESTRING ((-71.07186023099996 42.357073911000043, -71.071671398999968 42.35661837300006))","[(-71.07186023099996, 42.35707391100004), (-71.07167139899997, 42.35661837300006)]",54.736889408829605,0.35185185185185186
1081,60.0,70.0,59.0,69.0,560,,Brimmer,ST,,,A41,20,FT,0,0,0.08,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000371985729728,"MULTILINESTRING ((-71.071671398999968 42.35661837300006, -71.071528739999962 42.356274830000075))","[(-71.07167139899997, 42.35661837300006), (-71.07152873999996, 42.356274830000075)]",41.290415999830614,0.3902439024390244
1082,72.0,72.0,71.0,71.0,560,,Brimmer,ST,,,A41,20,FT,0,0,0.029,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000154129352524,"MULTILINESTRING ((-71.071528739999962 42.356274830000075, -71.071469350999962 42.356132602000059))","[(-71.07152873999996, 42.356274830000075), (-71.07146935099996, 42.35613260200006)]",17.108358130175212,0.0
1083,74.0,74.0,73.0,73.0,560,,Brimmer,ST,,,A41,20,FT,0,0,0.085,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000429341068442,"MULTILINESTRING ((-71.071469350999962 42.356132602000059, -71.071312968999962 42.35573275400003))","[(-71.07146935099996, 42.35613260200006), (-71.07131296899996, 42.35573275400003)]",47.656858597115004,0.35555555555555557
1085,24.0,34.0,21.0,33.0,563,,Broad,ST,,,A41,20,,0,0,0.06605985,0.06605985,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000335463379391,"MULTILINESTRING ((-71.054374542999938 42.358658053000056, -71.054219968999973 42.358360324000046))","[(-71.05437454299994, 42.358658053000056), (-71.05421996899997, 42.358360324000046)]",37.2364351123463,0.2571428571428571
1086,36.0,44.0,35.0,49.0,563,,Broad,ST,,,A41,20,,0,0,0.05201658,0.05201658,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000266776492532,"MULTILINESTRING ((-71.054219968999973 42.358360324000046, -71.054210731999945 42.358342535000077, -71.054086163999955 42.358129557000041))","[(-71.05421996899997, 42.358360324000046), (-71.05421073199994, 42.35834253500008), (-71.05408616399995, 42.35812955700004)]",29.612190671012733,0.25
1087,46.0,48.0,51.0,59.0,563,,Broad,ST,,,A41,20,,0,0,0.03666352,0.03666352,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000188188399029,"MULTILINESTRING ((-71.054086163999955 42.358129557000041, -71.053991150999934 42.357967115000065))","[(-71.05408616399995, 42.35812955700004), (-71.05399115099993, 42.357967115000065)]",20.888912292196874,0.45454545454545453
1088,72.0,86.0,89.0,97.0,563,,Broad,ST,,,A41,20,,0,0,0.10545516,0.10545516,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000650989750595,"MULTILINESTRING ((-71.053293801999985 42.357676824000066, -71.052689316999988 42.357435193000072))","[(-71.05329380199998, 42.357676824000066), (-71.05268931699999, 42.35743519300007)]",72.25986231600396,0.35714285714285715
1090,2.0,90.0,1.0,85.0,566,,Broadway,,,,A41,20,FT,0,0,0.05063424,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000269588618818,"MULTILINESTRING ((-71.067338862999975 42.35006984000006, -71.067169654999987 42.349859967000043))","[(-71.06733886299997, 42.35006984000006), (-71.06716965499999, 42.34985996700004)]",29.924336688808754,0.2222222222222222
1091,92.0,114.0,87.0,115.0,566,,Broadway,,,,A41,20,,0,0,0.06244622,0.06244622,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000348569136743,"MULTILINESTRING ((-71.067169654999987 42.349859967000043, -71.06690905499994 42.349628476000078))","[(-71.06716965499999, 42.34985996700004), (-71.06690905499994, 42.34962847600008)]",38.69117417842348,0.23529411764705882
1097,40.0,74.0,41.0,75.0,572,,Bromfield,ST,,,A41,20,FT,0,0,0.15,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000916243240097,"MULTILINESTRING ((-71.060430426999972 42.356803202000037, -71.061268315999939 42.357173936000038))","[(-71.06043042699997, 42.35680320200004), (-71.06126831599994, 42.35717393600004)]",101.70299965074793,0.35
1160,64.0,76.0,57.0,71.0,585,,Brookline,AVE,,,A31,25,,0,0,0.07707928,0.07707928,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000533497396427,"MULTILINESTRING ((-71.098550749999958 42.347170716000051, -71.098939865999967 42.346805739000047))","[(-71.09855074999996, 42.34717071600005), (-71.09893986599997, 42.34680573900005)]",59.21821100335939,0.20754716981132076
1197,2.0,2.0,1.0,1.0,4723,,Bumstead,CT,,,A41,15,,0,0,0.069,0.069,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00055546969821,"MULTILINESTRING ((-71.063330785999938 42.352310349000049, -71.06336102299997 42.35255310000008, -71.063380452999979 42.352588747000027, -71.063499196999942 42.352666727000042, -71.063627020999945 42.352676333000034))","[(-71.06333078599994, 42.35231034900005), (-71.06336102299997, 42.35255310000008), (-71.06338045299998, 42.35258874700003), (-71.06349919699994, 42.35266672700004), (-71.06362702099995, 42.35267633300003)]",61.65713650126488,0.0
1225,2.0,40.0,1.0,39.0,630,,Burlington,AVE,,,A41,15,,0,0,0.38616615,0.38616615,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001713307837238,"MULTILINESTRING ((-71.100360419999959 42.345479800000078, -71.100433682999949 42.345520530000044, -71.10171140999995 42.346270669000035, -71.101835725999933 42.346350667000081))","[(-71.10036041999996, 42.34547980000008), (-71.10043368299995, 42.345520530000044), (-71.10171140999995, 42.346270669000035), (-71.10183572599993, 42.34635066700008)]",190.17716993338814,0.0
1256,2.0,2.0,1.0,1.0,4732,,Butler,SQ,,,A41,15,,0,0,0.064,0.064,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000204737047837,"MULTILINESTRING ((-71.054664893999984 42.359634620000065, -71.05464247599997 42.359431114000074))","[(-71.05466489399998, 42.359634620000065), (-71.05464247599997, 42.359431114000074)]",22.725812309922954,0.18181818181818182
1271,2.0,14.0,1.0,15.0,657,,Byron,ST,,,A41,15,,0,0,0.307,0.307,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001466359610916,"MULTILINESTRING ((-71.070038142999977 42.35645174800004, -71.071469350999962 42.356132602000059))","[(-71.07003814299998, 42.35645174800004), (-71.07146935099996, 42.35613260200006)]",162.76591681169566,0.2749326145552561
1412,2.0,18.0,1.0,27.0,745,,Cedar Lane,WAY,,,A73,1,N,0,0,0.227,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.0008612248132,"MULTILINESTRING ((-71.069469285999958 42.357099284000071, -71.069864822999989 42.357864306000067))","[(-71.06946928599996, 42.35709928400007), (-71.06986482299999, 42.35786430600007)]",95.59595426521001,0.3258426966292135
1413,20.0,98.0,29.0,99.0,745,,Cedar Lane,WAY,,,A73,1,N,0,0,0.201,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001037329981851,"MULTILINESTRING ((-71.069864822999989 42.357864306000067, -71.070307027999945 42.358802660000038))","[(-71.06986482299999, 42.35786430600007), (-71.07030702799995, 42.35880266000004)]",115.14362798543777,0.2920353982300885
1414,,,,,745,,Cedar Lane,WAY,,,A71,1,N,0,0,0.0,0.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000443481272389,"MULTILINESTRING ((-71.070307027999945 42.358802660000038, -71.070358010999939 42.359243201000027))","[(-71.07030702799995, 42.35880266000004), (-71.07035801099994, 42.35924320100003)]",49.22642123517526,0.3675832127351664
1541,2.0,40.0,1.0,31.0,779,,Chandler,ST,,,A41,15,,0,0,0.295,0.295,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.001430236182452,"MULTILINESTRING ((-71.069571292999967 42.347340984000027, -71.070429888999968 42.347116435000032, -71.070953153999938 42.346972265000034))","[(-71.06957129299997, 42.34734098400003), (-71.07042988899997, 42.34711643500003), (-71.07095315399994, 42.34697226500003)]",158.75621625222612,0.21487603305785125
1542,42.0,60.0,33.0,63.0,779,,Chandler,ST,,,A41,20,FT,0,0,0.14129103,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000897352913533,"MULTILINESTRING ((-71.070953153999938 42.346972265000034, -71.071822141999974 42.346748430000048))","[(-71.07095315399994, 42.34697226500003), (-71.07182214199997, 42.34674843000005)]",99.60617340211125,0.3157894736842105
1543,62.0,80.0,65.0,77.0,779,,Chandler,ST,,,A41,20,FT,0,0,0.09896162,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.0006279215697,"MULTILINESTRING ((-71.071822141999974 42.346748430000048, -71.072429430999989 42.346588788000076))","[(-71.07182214199997, 42.34674843000005), (-71.07242943099999, 42.346588788000076)]",69.69929423671672,0.28846153846153844
1553,17.0,5.0,20.0,8.0,796,,Charles,ST,,,A41,20,FT,0,0,0.10783907,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.00055156592662,"MULTILINESTRING ((-71.069705121999959 42.356695413000068, -71.069434375999947 42.356214870000031))","[(-71.06970512199996, 42.35669541300007), (-71.06943437599995, 42.35621487000003)]",61.2238178547703,0.2542372881355932
1554,29.0,19.0,32.0,22.0,796,,Charles,ST,,,A41,20,FT,0,0,0.07172293,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000365825018379,"MULTILINESTRING ((-71.069880530999967 42.357016442000031, -71.069705135999982 42.356695437000042, -71.069705121999959 42.356695413000068))","[(-71.06988053099997, 42.35701644200003), (-71.06970513599998, 42.35669543700004), (-71.06970512199996, 42.35669541300007)]",40.606577040046396,0.24324324324324326
1559,,,,,890,,Clarendon,ST,,,A41,20,FT,0,0,0.06178309,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000319075509831,"MULTILINESTRING ((-71.071992206999937 42.344131195000045, -71.071823652999967 42.343860273000075))","[(-71.07199220699994, 42.344131195000045), (-71.07182365299997, 42.343860273000075)]",35.41738159119636,0.3235294117647059
1560,25.0,1.0,18.0,2.0,890,,Clarendon,ST,,,A41,20,FT,0,0,0.1639905,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000827932042617,"MULTILINESTRING ((-71.072351982999976 42.344876871000054, -71.071992206999937 42.344131195000045))","[(-71.07235198299998, 42.344876871000054), (-71.07199220699994, 42.344131195000045)]",91.900456730503,0.26436781609195403
1561,35.0,27.0,32.0,20.0,890,,Clarendon,ST,,,A41,20,FT,0,0,0.08680752,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000437935614474,"MULTILINESTRING ((-71.072540747999938 42.34527203600004, -71.072351982999976 42.344876871000054))","[(-71.07254074799994, 42.34527203600004), (-71.07235198299998, 42.344876871000054)]",48.610853206608404,0.2391304347826087
1562,43.0,37.0,46.0,34.0,890,,Clarendon,ST,,,A41,20,FT,0,0,0.08965908,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000452762391723,"MULTILINESTRING ((-71.072737980999989 42.34567958100007, -71.072540747999938 42.34527203600004))","[(-71.07273798099999, 42.34567958100007), (-71.07254074799994, 42.34527203600004)]",50.256625481249706,0.22916666666666666
1563,59.0,31.0,66.0,34.0,796,,Charles,ST,,,A41,20,FT,0,0,0.16965496,-1.0,,,,,BOSTON,BOSTON,BOSTON,BOSTON,MA,MA,25025,25025,7000,7000,0.000865650691037,"MULTILINESTRING ((-71.07029692499998 42.357775367000045, -71.069880530999967 42.357016442000031))","[(-71.07029692499998, 42.357775367000045), (-71.06988053099997, 42.35701644200003)]",96.08722670507439,0.27956989247311825
